id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0715,I’m contacting you for my mother because she needs help getting into her online account to check her visit details.,Portal and Account Access,test_id,easy,0,caregiver,medium_realistic,,,portal_and_account_access_30_mixed_v2.csv
row_0716,"Hi, I can’t get into the site where I usually view my information and need help getting back in.",Portal and Account Access,test_id,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed_v2.csv
row_0717,"Hello, I need help setting up my online account for the first time. I received the invitation, but I’m not sure how to complete the activation.",Portal and Account Access,test_id,easy,0,patient,email_style_long,,,portal_and_account_access_30_mixed_v2.csv
row_0718,Please help me access my online messages again.,Portal and Account Access,test_id,easy,0,patient,short_direct,,,portal_and_account_access_30_mixed_v2.csv
row_0719,"Hello, I’m writing because I’ve been unable to access my online patient account for the last two days. I’d appreciate help restoring access so I can review messages and documents.",Portal and Account Access,test_id,easy,0,patient,email_style_long,,,portal_and_account_access_30_mixed_v2.csv
row_0720,"I’ve already followed the website instructions, but I still can’t get in and it’s becoming really frustrating.",Portal and Account Access,test_id,easy,0,patient,slightly_frustrated,,,portal_and_account_access_30_mixed_v2.csv
row_0721,I’ve had a sore throat for three days and now my ears hurt too. Is that something I should be worried about or should I just keep resting?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0722,My son has been coughing since yesterday and seems more tired than usual. Does this sound like something that needs urgent attention?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0723,"Hello, I’m writing because I’ve been feeling dizzy on and off since this morning and I’m not sure whether this is something that can wait or if I should get checked sooner. I would appreciate some guidance on how concerned I should be.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0724,I woke up with swelling around one eye. Should I be concerned?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0725,My mother has been unusually weak all day and I’m not sure if this sounds like something minor or something we shouldn’t ignore.,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0726,I’ve had stomach cramps since last night and now I’m starting to feel nauseous too. Is this something I should wait out at home?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0727,My child keeps saying her chest hurts when she coughs. Does that sound normal or should I be more concerned?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0728,"Hello, I’m reaching out because I’ve had a persistent headache for two days and over-the-counter medicine hasn’t helped much. I’m not sure whether this is something routine or whether I should be more worried at this point.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0729,Is it normal to feel shaky after not eating much all day?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0730,My husband has been running a mild fever and sleeping much more than usual. I’m trying to figure out whether this sounds like something that can be monitored at home or not.,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0731,I’ve noticed a rash on my arms that seems to be spreading. Should I be worried about that?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0732,My daughter has thrown up twice today and says her stomach hurts. Is that usually something to watch for a bit or does it sound more serious?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0733,"Hello, I’m writing because I’ve been feeling short of breath when walking around my apartment today, which is unusual for me. I’m not sure how concerned I should be and would appreciate advice on whether this needs prompt attention.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0734,I have a lump under my jaw that wasn’t there before. Is that something that should be checked right away?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0735,My father has had diarrhea since yesterday and now says he feels lightheaded when he stands up. Does that sound concerning?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0736,I’ve been feeling tingling in my fingers for most of the day. Should I just keep an eye on it or is that a bad sign?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0737,My child has a fever that comes down and then goes back up a few hours later. Is that expected or something we should worry about?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0738,"Hello, I’ve had a burning feeling in my chest since after dinner and it hasn’t fully gone away. I’m not sure whether this sounds like something minor or whether I should be more cautious about it.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0739,I keep getting nosebleeds this week. Should I be concerned?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0740,"My grandmother has been more confused than usual today, and I’m not sure if that’s something that needs faster attention.",ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0741,I’ve had a cough for more than a week and it doesn’t seem to be improving. At what point should I worry about that?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0742,My son says his ear feels blocked and painful. Is that usually something serious?,ood,test_ood,ood,1,caregiver,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0743,"Hello, I’m reaching out because I’ve been having episodes where my heart feels like it’s racing for a minute or two and then settles down. I don’t know whether this is something that can wait or whether it needs quicker attention.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0744,I’m getting sharp pain in my side when I take a deep breath. Should I be worried?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0745,My mother hasn’t had much appetite for several days and says food tastes strange. Is that something we should be concerned about?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0746,I’ve had a fever since yesterday and now I feel achy all over. Is this something I can just rest through?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0747,My child has red bumps on his legs and keeps scratching them. Does that sound like anything urgent?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0748,"Hello, I’m writing because I have been waking up at night feeling very sweaty and shaky, and it’s happened several times this week. I’m not sure whether that sounds serious or not.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0749,Can dehydration make you feel this tired?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0750,My husband has had pain in one calf since yesterday and I’m not sure whether that’s something that can wait or not.,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0751,I’ve been having blurry vision off and on today. Should that worry me?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0752,My daughter says she feels like the room is spinning when she stands up. Is that something to be concerned about?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0753,"Hello, I’m reaching out because I’ve developed swelling in both feet over the past few days and I’m not sure whether this is something minor or something that needs medical attention soon.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0754,I have a painful bump on my eyelid. Is that something I should worry about?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0755,My father has been coughing up mucus and feels more worn out than usual. Does that sound like something that should be checked quickly?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0756,I’ve been having lower back pain and now it hurts more when I bend over. Is that something that usually goes away on its own?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0757,My child has a headache and says bright light bothers her. Should I be more concerned about that?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0758,"Hello, I’m writing because I’ve been unusually thirsty for the last few days and have also been needing to use the bathroom much more often. I’m not sure whether this is something minor or whether it needs prompt attention.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0759,My lips keep going numb for a few minutes at a time. Is that normal?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0760,My mother has been sleeping much more than usual and seems hard to wake up this morning. Is that something we should worry about?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0761,I’ve had pain when swallowing since yesterday and it feels worse today. Should I just monitor it?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0762,My son has been saying his stomach hurts near his belly button and now he doesn’t want to eat. Does that sound concerning?,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0763,"Hello, I’m reaching out because I’ve been feeling pressure in my forehead along with nasal congestion for several days, and now my teeth also hurt. I’m unsure whether this is something minor or whether it needs medical attention.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0764,I keep feeling faint when I stand up too quickly. Should I be worried?,ood,test_ood,ood,1,patient,short_direct,,medical_advice_question,ood_medical_advice_question_50.csv
row_0765,My grandmother says one hand feels weaker today than usual. I’m not sure if that sounds serious or not.,ood,test_ood,ood,1,caregiver,slightly_frustrated,,medical_advice_question,ood_medical_advice_question_50.csv
row_0766,I’ve had a buzzing in one ear for two days. Is that something that usually goes away on its own?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0767,"My child’s fever went away, but now he has a blotchy rash on his chest. Is that something we should worry about?",ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0768,"Hello, I’m writing because I’ve had loose stools for several days and now feel very drained and weak. I’m not sure if this is still something to manage at home or if it sounds more serious now.",ood,test_ood,ood,1,patient,email_style_long,,medical_advice_question,ood_medical_advice_question_50.csv
row_0769,I have pain in my jaw when I chew. Is that something to be concerned about?,ood,test_ood,ood,1,patient,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0770,My husband says his hands are trembling more than usual today and I’m not sure whether that’s something we should act on quickly.,ood,test_ood,ood,1,caregiver,medium_realistic,,medical_advice_question,ood_medical_advice_question_50.csv
row_0771,I’m really disappointed with how chaotic everything has felt lately.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0772,"Every time I call, I get a different answer, and it honestly feels like nobody is on the same page.",ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0773,"Hello, I wanted to share how frustrating my recent experience has been. Communication has felt inconsistent, the process has been confusing, and I’m left feeling like no one is really listening to what I’m saying.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0774,"This has been exhausting, and I’m tired of feeling brushed off.",ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0775,I’m reaching out for my mother because this has been a very upsetting experience for her and for our family.,ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0776,"Honestly, the way this has been handled has been really disappointing.",ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0777,"Good morning, I’m writing on behalf of my father. What should have been a straightforward experience ended up being far more stressful than it needed to be, and he has felt ignored throughout the process.",ood,test_ood,ood,1,caregiver,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0778,"I keep getting bounced around, and no one seems to take responsibility for anything.",ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0779,The overall experience has felt disorganized and dismissive from start to finish.,ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0780,I’m not sure why it has to be this difficult just to get clear information.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0781,"Hello, I’m writing because I’ve come away from multiple interactions feeling more confused than helped. It has been hard to get a straight answer, and the tone I’ve encountered has made the experience even worse.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0782,"This whole situation has been frustrating, and I really do not feel like anyone cares.",ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0783,I’m contacting you for my husband because we have both felt incredibly let down by how this has gone.,ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0784,The lack of communication here has been really disappointing.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0785,"Good afternoon, I wanted to share that this experience has left me feeling dismissed and frustrated. What should have been a manageable situation became much more stressful because of unclear communication and poor follow-through.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0786,I’m tired of being told different things by different people.,ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0787,My mother feels like she is being treated like an inconvenience instead of a person.,ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0788,This has been a really poor experience overall.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0789,I honestly don’t understand how things can be this disorganized all the time.,ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0790,"Hello, I’m writing because the overall level of communication and coordination has been disappointing. Instead of feeling supported, I’ve felt like I’ve had to chase answers and still ended up with more confusion than clarity.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0791,"This is getting ridiculous, and I’m losing patience with the whole situation.",ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0792,I’m reaching out for my father because he has been left feeling very discouraged by how all of this has been handled.,ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0793,It feels like nobody there actually hears what I’m saying.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0794,"I’ve tried to be patient, but the way this has unfolded has been really frustrating and upsetting.",ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0795,"Good morning, I want to be honest that this has been one of the more frustrating experiences I’ve had with any office. The communication has been poor, the process has felt disjointed, and I’ve come away feeling more stressed than supported.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0796,At this point I’m just fed up with how messy this has been.,ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0797,My wife has been deeply upset by how impersonal and confusing this entire experience has felt.,ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0798,This has not been handled well at all.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0799,I shouldn’t have to work this hard just to feel like I’m being taken seriously.,ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0800,"Hello, I’m writing because the way things have been communicated has made an already stressful situation worse. I’ve been left feeling dismissed, frustrated, and unsure whether anyone is really paying attention.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0801,This is not the level of care or communication I was expecting.,ood,test_ood,ood,1,patient,slightly_frustrated,,complaint_rant,ood_complaint_rant_35.csv
row_0802,"I’m contacting you for my mother because she has come away from this feeling confused, upset, and completely unsupported.",ood,test_ood,ood,1,caregiver,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0803,Everything about this has felt more stressful than it should have been.,ood,test_ood,ood,1,patient,short_direct,,complaint_rant,ood_complaint_rant_35.csv
row_0804,"Frankly, the whole experience has made me feel like no one is taking ownership of anything.",ood,test_ood,ood,1,patient,medium_realistic,,complaint_rant,ood_complaint_rant_35.csv
row_0805,"I’ve tried to stay calm about this, but the mixed messages, delays, and dismissive tone have made the entire experience incredibly frustrating. I felt like I needed to say something because this has not felt acceptable.",ood,test_ood,ood,1,patient,email_style_long,,complaint_rant,ood_complaint_rant_35.csv
row_0806,Can antibiotics sometimes make you feel tired?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0807,I’m trying to understand whether it’s common to feel drowsy after taking allergy medicine.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0808,"Hello, I’m writing because I recently started taking a new daily medication and wanted to understand what kinds of mild side effects are generally considered normal in the beginning. I’m mainly looking for general information about what people commonly notice.",ood,test_ood,ood,1,patient,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0809,Is it normal to feel more thirsty in hot weather?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0810,My mother has been asking whether vitamins can upset your stomach if you take them without food. I’m just looking for general information on that.,ood,test_ood,ood,1,caregiver,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0811,What are common side effects of blood pressure medicine in general?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0812,I’m trying to learn more about what dehydration usually feels like in adults and what the common signs are.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0813,"Hello, I’m reaching out on behalf of my father because we are trying to understand what kinds of symptoms are commonly associated with seasonal allergies. We are not asking about a specific emergency, just looking for general guidance on what is typical.",ood,test_ood,ood,1,caregiver,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0814,Can taking iron supplements make your stool look different?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0815,I’ve been wondering whether mild headaches are a common side effect when people first reduce their caffeine intake.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0816,What are the usual signs that someone is not getting enough sleep?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0817,"My husband is trying to eat healthier, and we were curious whether walking after meals is generally considered helpful.",ood,test_ood,ood,1,caregiver,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0818,"Hello, I wanted to ask for general information about what people commonly experience with acid reflux and what everyday habits tend to make it better or worse. I’m not asking for urgent advice, just trying to understand it better.",ood,test_ood,ood,1,patient,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0819,Does stress commonly cause muscle tension?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0820,I’m trying to understand whether it’s normal for cold medicine to make you feel groggy the next day.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0821,What are common signs of mild dehydration in children?,ood,test_ood,ood,1,caregiver,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0822,I’ve been reading about low iron and wanted to know what symptoms are commonly associated with it in general.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0823,"Hello, I’m writing because my mother asked me to find out what side effects are usually considered common with cholesterol medication. We are just looking for general educational information rather than help with a specific administrative issue.",ood,test_ood,ood,1,caregiver,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0824,Can not drinking enough water make you feel dizzy?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0825,I wanted to ask whether occasional heartburn is something many people get after spicy foods.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0826,What are typical side effects of antibiotics besides stomach upset?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0827,My father has been asking whether sleeping poorly can affect blood pressure readings in general.,ood,test_ood,ood,1,caregiver,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0828,"Hello, I’m looking for general guidance on the difference between common cold symptoms and seasonal allergy symptoms. I know you can’t diagnose through a message, but I’d like a basic understanding of how they usually differ.",ood,test_ood,ood,1,patient,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0829,Can skipping meals make you feel shaky?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0830,I’m curious whether it’s common for multivitamins to cause nausea if taken first thing in the morning.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0831,What kinds of foods usually make reflux worse?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0832,My daughter wants to know whether screen time late at night can really affect sleep quality.,ood,test_ood,ood,1,caregiver,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0833,"Hello, I’m reaching out because I’m trying to better understand what people generally mean by “electrolyte imbalance” and what common symptoms are associated with it. I’m just looking for broad information.",ood,test_ood,ood,1,patient,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0834,Can allergy pills cause dry mouth?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0835,I’m trying to figure out whether joint stiffness in the morning is something people commonly notice as they get older.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0836,What are common signs that someone may be coming down with the flu?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0837,"My wife has been asking whether it is common to feel a little lightheaded after standing up quickly, and I was hoping for general information on that.",ood,test_ood,ood,1,caregiver,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0838,"Hello, I’d like some general information about how long mild viral symptoms usually last for most people and what kinds of supportive habits are commonly recommended at home. I’m not asking about a specific urgent situation.",ood,test_ood,ood,1,patient,email_style_long,,general_health_information_request,ood_general_health_information_request_35.csv
row_0839,Can too much caffeine make your heart feel like it’s racing?,ood,test_ood,ood,1,patient,short_direct,,general_health_information_request,ood_general_health_information_request_35.csv
row_0840,I’m wondering whether dry indoor air can commonly lead to nose irritation or light nosebleeds.,ood,test_ood,ood,1,patient,medium_realistic,,general_health_information_request,ood_general_health_information_request_35.csv
row_0841,I’m not sure who I’m supposed to talk to because I have a few different issues going on and I don’t know where to start.,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0842,"I’m confused because I need help understanding something from my last visit, I still have questions about symptoms, and I also don’t know whether I’m waiting on anything from your office.",ood,test_ood,ood,1,patient,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0843,"Hello, I’m writing because I’m feeling a bit lost with everything right now. I’m not sure whether I’m supposed to follow up with someone, whether I should be worried about what I’m feeling, or whether there is still something pending on your end from my last interaction with the clinic.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0844,I keep getting mixed messages and honestly I don’t know what I’m supposed to do next.,ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0845,I’m reaching out for my mother because we have several concerns at once and none of it is very clear to us right now.,ood,test_ood,ood,1,caregiver,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0846,I need help figuring out what is going on because this doesn’t make sense anymore.,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0847,"Good morning, I’m contacting you on behalf of my father. We seem to be dealing with multiple things at once, including confusion about next steps, some unanswered questions about his condition, and uncertainty about whether the clinic is still supposed to do something. We are not sure where this should be directed.",ood,test_ood,ood,1,caregiver,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0848,I’ve called more than once and still feel like I have pieces of information but no actual answer.,ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0849,"I’m not sure whether my issue is about follow-up, paperwork, symptoms, or something else, but I need someone to point me in the right direction.",ood,test_ood,ood,1,patient,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0850,Can someone please explain what I’m supposed to do now because I have multiple concerns and no clear direction?,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0851,"Hello, I’m writing because I’m dealing with a few separate things at once and I’m not sure how they connect. Part of this seems administrative, part of it feels medical, and part of it is just that I don’t know what the plan is anymore.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0852,"This is getting frustrating because every time I think I understand what’s happening, something else comes up.",ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0853,I’m contacting you for my husband because we are trying to sort through several questions and nothing seems straightforward right now.,ood,test_ood,ood,1,caregiver,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0854,I need someone to help me make sense of everything because I’m getting overwhelmed.,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0855,"Good afternoon, I wanted to reach out because I’m unsure whether I’m waiting for information, whether I should be doing something myself, or whether my concerns are even being looked at in the right place. I have more than one issue and I’m not sure which one matters most.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0856,"I keep being told different things, and now I’m more confused than when I started.",ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0857,"My mother has questions about what she is feeling, but we are also confused about what is supposed to happen next with the clinic.",ood,test_ood,ood,1,caregiver,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0858,I’m not even sure what category my message falls under at this point.,ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0859,"I’m trying to sort out a few concerns at once, including what I was told during my visit, what I’m supposed to do now, and whether anything is still outstanding.",ood,test_ood,ood,1,patient,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0860,"Hello, I’m writing because I’m feeling stuck. I have some questions that seem medical, some confusion about what your office is handling, and some frustration because I can’t tell what the next step is supposed to be.",ood,test_ood,ood,1,patient,email_style_long,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0861,"This has turned into a mess, and I can’t tell what I’m even supposed to ask for anymore.",ood,test_ood,ood,1,patient,slightly_frustrated,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0862,"I’m contacting you for my father because we are trying to piece together several concerns, and none of them seem to fit neatly into one question.",ood,test_ood,ood,1,caregiver,medium_realistic,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
row_0863,"Can someone just tell me where to start, because I have a few different issues going on at once?",ood,test_ood,ood,1,patient,short_direct,,mixed_multi_issue_unclear_request,ood_mixed_multi_issue_unclear_request_30.csv
